date,firm_id,E,sigma_E,D,r,V,sigma_V,DD,PD_raw,PD_smoothed,success
2020-06-16,TSLA,62860.80000000001,0.5283,8873.0,0.0139,71611.31183206002,0.4637450589055505,1.7920529656792714,8.497908188289274e-06,0.007066970037805755,True
2020-06-17,TSLA,63475.200000000004,0.5283,8873.0,0.0139,72225.71221456108,0.46429417993994465,1.7918166053279456,8.021544112620176e-06,0.006361071714089009,True
2020-06-18,TSLA,64252.80000000001,0.5276,8873.0,0.0138,73004.18793697367,0.4643542386987273,1.7941681922733859,7.2512936278409066e-06,0.005725686857483196,True
2020-06-19,TSLA,64060.80000000001,0.5275,8873.0,0.0138,72812.18785774556,0.46409948916149274,1.7946182150709236,7.352169178712514e-06,0.005153851108901743,True
2020-06-22,TSLA,63638.40000000001,0.5142,8873.0,0.0138,72389.79036964492,0.45203723876442775,1.8463089202525258,4.332701891913133e-06,0.004638897420520596,True
2020-06-23,TSLA,64118.40000000001,0.5117,8873.0,0.0137,72870.66605574453,0.4502415085054289,1.8561066978919596,3.6961032211207977e-06,0.004175375791965276,True
2020-06-24,TSLA,61497.6,0.53,8873.0,0.0137,70249.86057515281,0.46396912374980637,1.7862082613212682,1.0359903775956416e-05,0.0037588729926553385,True
2020-06-25,TSLA,63100.80000000001,0.5257,8873.0,0.0137,71853.06296802056,0.4616660265262729,1.8018136423370774,7.475393388006456e-06,0.003383732251476992,True
2020-06-26,TSLA,61420.8,0.5344,8873.0,0.0136,70173.93406821946,0.46774236192643975,1.7698884971199023,1.2413590931133167e-05,0.0030465995917715524,True
2020-06-29,TSLA,64598.40000000001,0.5489,8873.0,0.0136,73351.53047793164,0.483399916493086,1.7164893085234885,1.6193007279300412e-05,0.0027435582912662053,True
2020-06-30,TSLA,69110.4,0.5766,8873.0,0.0136,77863.51705553685,0.5117823817600538,1.6220558593221928,2.9777687510423567e-05,0.0024721797134157836,True
2020-07-01,TSLA,71654.4,0.5793,8873.0,0.0135,80408.39484765595,0.5162334519367283,1.6125694816563094,2.6997527183761583e-05,0.0022276610751610078,True
2020-07-02,TSLA,77356.8,0.6118,8873.0,0.0135,86110.76867093294,0.5496073196933353,1.5127482413620412,5.121747421842396e-05,0.002010016378906167,True
2020-07-06,TSLA,87782.4,0.705,8873.0,0.0134,96536.91133358756,0.6410820419102772,1.275411029047764,0.0003089682079123934,0.0018399113253463875,True
2020-07-07,TSLA,88953.6,0.6991,8873.0,0.0134,97708.17927022485,0.6364738426018788,1.288204114296225,0.00025831984972605625,0.0016817519799149818,True
2020-07-08,TSLA,87417.6,0.7054,8873.0,0.0133,96172.97654958321,0.6411977989769487,1.2746362084979335,0.00031676639659233,0.0015452532678894716,True
2020-07-09,TSLA,89232.0,0.7037,8873.0,0.0133,97987.42206071028,0.6408365131664887,1.2778782668937732,0.00028207348251891467,0.001418935161345232,True
2020-07-10,TSLA,98860.8,0.7404,8873.0,0.0133,107616.03146326239,0.6801829519409958,1.1977174932727601,0.00040638154279987215,0.001317679707142233,True
2020-07-13,TSLA,95808.0,0.7553,8873.0,0.0132,104563.81539443646,0.6920832354421,1.1689123560576549,0.0006032898494377753,0.0012462406627324041,True
2020-07-14,TSLA,97075.2,0.7373,8873.0,0.0132,105831.30582972526,0.6763178625414635,1.2044505176318328,0.00040912190826476356,0.0011625287254436213,True
2020-07-15,TSLA,98947.2,0.7289,8873.0,0.0132,107703.43055907138,0.6696557505567619,1.2212806320456318,0.0003215873125297108,0.0010784345282402591,True
2020-07-16,TSLA,96038.4,0.7411,8873.0,0.0131,104795.3102753973,0.6791942260601184,1.197012808547195,0.00045842127634314784,0.0010164331659498129,True
2020-07-17,TSLA,96057.6,0.7337,8873.0,0.0131,104814.60189476154,0.672420102973483,1.2120733249046731,0.00039632113379616646,0.0009544219293384688,True
2020-07-20,TSLA,105148.8,0.7653,8873.0,0.0131,113905.59539530444,0.706489413713322,1.1473849430588947,0.0005226716927021075,0.0009112468847482123,True
2020-07-21,TSLA,100377.6,0.7738,8873.0,0.013,109134.9784604853,0.7117417571692453,1.1324740552990638,0.00071542745172964,0.0008916649329042525,True
2020-07-22,TSLA,101913.6,0.7694,8873.0,0.013,110671.11261588376,0.7085462024139805,1.1403606264078991,0.000628406957747282,0.0008653391250530188,True
2020-07-23,TSLA,96835.2,0.7639,8873.0,0.013,105592.64572707243,0.7005782457719935,1.1520582941214994,0.0006792831186795977,0.000846733517841556,True
2020-07-24,TSLA,90691.2,0.774,8873.0,0.0129,99449.02244866465,0.7058910665572892,1.1346917273574928,0.0010046667078877137,0.0008625268418685554,True
2020-07-27,TSLA,98534.4,0.7854,8873.0,0.0129,107292.31676616793,0.7213358673609056,1.1115731413270575,0.0009270122877323915,0.0008689753883005522,True
2020-07-28,TSLA,94492.8,0.7931,8873.0,0.0129,103250.2793893726,0.7258921463766338,1.0987814271284857,0.0011999312217033263,0.0009020709801657731,True
2020-07-29,TSLA,95942.4,0.79,8873.0,0.0128,104700.93452846569,0.7239690262283894,1.103941398477622,0.0010890315400582187,0.0009207670404892678,True
2020-07-30,TSLA,95203.2,0.7927,8873.0,0.0128,103961.61039692283,0.7259768611845842,1.099303182493555,0.001165065090308559,0.0009451968505683359,True
2020-07-31,TSLA,91564.8,0.8074,8873.0,0.0128,100322.41088906601,0.7370053488649927,1.0745095728754515,0.0016425567281895355,0.0010149328514254686,True
2020-08-03,TSLA,95040.0,0.809,8873.0,0.0127,103798.70224923753,0.7408128130640862,1.0707585407457456,0.0015052752503426946,0.0010639670996040688,True
2020-08-04,TSLA,95164.8,0.8075,8873.0,0.0127,103923.56999104244,0.7395185365163949,1.0733120161245273,0.0014660325855245736,0.0011041736543116023,True
2020-08-05,TSLA,95040.0,0.8086,8873.0,0.0127,103798.717941476,0.7404459668433144,1.071447835312501,0.001496307248695619,0.0011433870191179794,True
2020-08-06,TSLA,95337.6,0.7924,8873.0,0.0126,104097.77841581665,0.7257754242220106,1.0998078647535297,0.0011551325662743238,0.0011445615739783218,True
2020-08-07,TSLA,92976.0,0.8003,8873.0,0.0126,101735.75494183523,0.731465241021702,1.0864711201065602,0.0014114323748328043,0.0011712486570228898,True
2020-08-10,TSLA,90787.2,0.799,8873.0,0.0126,99546.83834928821,0.7287707320744218,1.0893941393399877,0.0014875837098790208,0.0012028821654653337,True
2020-08-11,TSLA,87964.8,0.8014,8873.0,0.0125,96724.97626951819,0.7289112151482285,1.086046076855295,0.0016948619694793444,0.0012520801502854271,True
2020-08-12,TSLA,99504.0,0.858,8873.0,0.0125,108262.37438787319,0.7887227539337992,0.9894352247196064,0.002610058572903134,0.0013878780035241525,True
2020-08-13,TSLA,103747.2,0.8595,8873.0,0.0124,112506.85697601068,0.7926987748350505,0.986023062035414,0.0023748357788027593,0.0014865737882321063,True
2020-08-14,TSLA,105648.0,0.8368,8873.0,0.0124,114408.99805816071,0.7728009009559776,1.0215567960034158,0.0016512225379896413,0.0015030386642858938,True
2020-08-17,TSLA,117484.8,0.8099,8873.0,0.0124,126247.2778925617,0.7537209672126658,1.0640262609037963,0.0007823198834048584,0.0014309667819507894,True
2020-08-18,TSLA,120777.6,0.8114,8873.0,0.0123,129541.03079165003,0.756539959215268,1.060827858569699,0.0007319828809632178,0.0013610683881450014,True
2020-08-19,TSLA,120230.4,0.8083,8873.0,0.0123,128993.87671105143,0.7534163535389281,1.0662732601150302,0.0007053897681221737,0.0012955005230130918,True
2020-08-20,TSLA,128121.60000000002,0.8229,8873.0,0.0123,136885.01982647984,0.770247373643288,1.0400216832703777,0.0007284925686263157,0.0012387997251386614,True
2020-08-21,TSLA,131203.19999999998,0.7737,8873.0,0.0122,139968.23302900183,0.7252601195787257,1.126710547975338,0.000272585827310276,0.0011421783316202276,True
2020-08-24,TSLA,128908.8,0.7684,8873.0,0.0122,137673.85058516264,0.7194897068551294,1.1370545320966887,0.00026210381232836996,0.0010541708766287363,True
2020-08-25,TSLA,129494.39999999998,0.7686,8873.0,0.0122,138259.45541861124,0.7198840341912655,1.136583841062202,0.00025861217318066634,0.0009746150037925275,True
2020-08-26,TSLA,137798.4,0.7838,8873.0,0.0121,146564.29852240163,0.7369317792200498,1.1070384223933234,0.0002766489300777556,0.0009048183944538508,True
2020-08-27,TSLA,143280.0,0.7775,8873.0,0.0121,152045.99774210094,0.7326818010570089,1.1179139729179701,0.0002094020370633236,0.0008352767569507863,True
2020-08-28,TSLA,141657.6,0.7801,8873.0,0.0121,150423.5660071236,0.7346478390716558,1.1133115522658261,0.00023094682133148085,0.0007748437620091922,True
2020-08-31,TSLA,159465.6,0.8124,8873.0,0.012,168232.35722539783,0.7700743650066554,1.053574981203641,0.0002788549727603837,0.0007252448820652191,True
2020-09-01,TSLA,152016.0,0.8132,8873.0,0.012,160782.6672563059,0.7688721242024417,1.0530690993854357,0.0003380637644260533,0.0006865267695853269,True
2020-09-02,TSLA,143155.2,0.8406,8873.0,0.012,151921.31013733908,0.7921214051726833,1.0085972350777146,0.0006756902408170364,0.0006854431166904628,True
2020-09-03,TSLA,130243.19999999998,0.8742,8873.0,0.0119,139008.68784144695,0.8191388899718831,0.9581577984424946,0.0015183321257408137,0.000768732018843043,True
2020-09-04,TSLA,133862.4,0.8459,8873.0,0.0119,142628.9837620494,0.7939440308292942,1.0014607787450827,0.0009164914920262753,0.0007835079663605558,True
2020-09-08,TSLA,105667.2,1.0415,8873.0,0.0118,114403.56569196956,0.9627543524422,0.7473026427832042,0.014389183565361301,0.002144075542767862,True
2020-09-09,TSLA,117206.4,1.075,8873.0,0.0118,125939.3165029933,1.0012417541099792,0.7083637666884871,0.015360741433430728,0.003465742146265883,True
2020-09-10,TSLA,118828.8,1.0749,8873.0,0.0118,127562.6904579482,1.00206047777851,0.7081209105854578,0.014970902300523505,0.00461625817299824,True
2020-09-11,TSLA,119270.4,1.0738,8873.0,0.0117,128005.74805443537,1.0012642971151131,0.7091890708224111,0.0147497970252415,0.005629612067185347,True
2020-09-14,TSLA,134275.2,1.1146,8873.0,0.0117,143005.80160278585,1.047300131775229,0.6646281071503847,0.016103020408157292,0.006676952909619587,True
2020-09-15,TSLA,143923.2,1.1248,8873.0,0.0117,152655.51480983812,1.0611317487649,0.6530241723046839,0.015319850933460843,0.007541242718195643,True
2020-09-16,TSLA,141360.0,1.1284,8873.0,0.0116,150090.67308456392,1.0634873403550202,0.6499313634249199,0.016235946100457328,0.00841071306202795,True
2020-09-17,TSLA,135494.4,1.1397,8873.0,0.0116,144217.57575705508,1.0716430532172259,0.640041881234912,0.018905167888917128,0.009460158550806787,True
2020-09-18,TSLA,141484.8,1.1423,8873.0,0.0116,150210.64512412576,1.0767453966330436,0.6365784847352712,0.017873818086714025,0.010301524508791704,True
2020-09-21,TSLA,143808.0,1.1358,8873.0,0.0115,152538.3224370224,1.0715277080082721,0.6424150041820141,0.016606502464354838,0.010932022307311622,True
2020-09-22,TSLA,135753.6,1.1498,8873.0,0.0115,144473.81557707462,1.0813401141796066,0.6304464891324061,0.020173649631203338,0.011856185043610351,True
2020-09-23,TSLA,121718.4,1.1938,8873.0,0.0114,130405.46965394464,1.1158999281280342,0.5930325108542486,0.03138920533346879,0.013809487080033081,True
2020-09-24,TSLA,124089.59999999999,1.141,8873.0,0.0114,132805.8791426707,1.067219756882076,0.6409057786923114,0.022082800304770764,0.014636818405341787,True
2020-09-25,TSLA,130348.8,1.1431,8873.0,0.0114,139068.88048487145,1.0724169928612495,0.6377238671724904,0.020647936727208265,0.015237930239382231,True
2020-09-28,TSLA,134784.0,1.145,8873.0,0.0113,143507.2265461597,1.0763260013184752,0.6351399718814408,0.01977925512204581,0.015692062728909058,True
2020-09-29,TSLA,134102.4,1.1046,8873.0,0.0113,142839.62082617244,1.037728653108122,0.6746421032860345,0.015014451344415859,0.015624301590290471,True
2020-09-30,TSLA,137280.0,1.1039,8873.0,0.0113,146019.03280290894,1.038482552448368,0.6748022644793614,0.014313730097361657,0.015493244440702948,True
2020-10-01,TSLA,143414.4,1.1088,8873.0,0.0112,152155.71491929318,1.0457004082108972,0.6688993323836441,0.013707685496096425,0.01531468854588101,True
2020-10-02,TSLA,132825.6,1.1198,8873.0,0.0112,141557.9196072656,1.0515229791255265,0.6597676326738908,0.01705051768436287,0.015488271460045298,True
2020-10-05,TSLA,136214.4,1.12,8873.0,0.0112,144948.58385743457,1.0532629106930513,0.6589829982454642,0.016335251048248334,0.015572969419004417,True
2020-10-06,TSLA,132470.40000000002,1.122,8873.0,0.0111,141202.59388325602,1.0534331715046226,0.6576762043684158,0.01740147723712828,0.015755820201086516,True
2020-10-07,TSLA,136099.2,1.1242,8873.0,0.0111,144832.74090923104,1.0571866312457936,0.6548948456144645,0.016859590393456653,0.015866197220470057,True
2020-10-08,TSLA,136291.2,1.1097,8873.0,0.0111,145029.67307402374,1.0435303387213541,0.6691637485131443,0.0151460431864382,0.015794181816980828,True
2020-10-09,TSLA,138883.2,1.1052,8873.0,0.011,147625.2155499549,1.040389278058831,0.6732357719217003,0.014157666271995184,0.015630530262306288,True
2020-10-12,TSLA,141532.8,1.1057,8873.0,0.011,150275.903307919,1.0419775819936075,0.6723042208831073,0.01372567371669578,0.01544004460756089,True
2020-10-13,TSLA,142924.8,1.0426,8873.0,0.011,151683.21271886554,0.9827406663066774,0.7386611411739943,0.008009989339038915,0.014697039080061538,True
2020-10-14,TSLA,147619.2,1.0381,8873.0,0.0109,156380.4709368046,0.9802376965930245,0.7429650098043097,0.007180058493895289,0.01394534102085566,True
2020-10-15,TSLA,143644.8,1.0264,8873.0,0.0109,152407.02558094417,0.967678096126213,0.756772117535975,0.006832608421867953,0.013234067760455081,True
2020-10-16,TSLA,140697.6,0.9911,8873.0,0.0109,149464.13688052408,0.9331823312710051,0.7987003798244595,0.005065293367748825,0.012417190320665773,True
2020-10-19,TSLA,137865.6,0.991,8873.0,0.0108,146632.49897762708,0.9319772915423665,0.7992777872378877,0.005305730176871275,0.011706044305879931,True
2020-10-20,TSLA,135024.0,0.7616,8873.0,0.0108,143801.43301922973,0.715120090979843,1.1491657058069078,0.00019073574377378207,0.010554513449077067,True
2020-10-21,TSLA,135244.8,0.7003,8873.0,0.0108,144022.43723626563,0.6576207993432032,1.2766471207941572,4.3265826106913284e-05,0.009503388686293503,True
2020-10-22,TSLA,136252.8,0.6999,8873.0,0.0107,145031.31739083616,0.6575375830427306,1.2774143740834314,4.1323022610967756e-05,0.008557182119531066,True
2020-10-23,TSLA,134601.6,0.7018,8873.0,0.0107,143380.11151531467,0.6588335949303372,1.273373256987863,4.611441747270391e-05,0.007706075349006119,True
2020-10-26,TSLA,134486.4,0.6011,8873.0,0.0107,143264.9636725887,0.5642676322971318,1.5330882109273452,1.531485765412396e-06,0.006935620962422064,True
2020-10-27,TSLA,135897.6,0.5631,8873.0,0.0106,144677.0427389002,0.5289293872341316,1.6532233246651304,2.41178595536781e-07,0.006242082983828785,True
2020-10-28,TSLA,129926.4,0.5748,8873.0,0.0106,138705.842438181,0.5384178196388401,1.6152828403765755,5.96445443147964e-07,0.0056179343298196245,True
2020-10-29,TSLA,131462.4,0.5637,8873.0,0.0106,140241.8426762971,0.5284111702431591,1.6517003952354852,3.1836121345539086e-07,0.0050561727328208165,True
2020-10-30,TSLA,124176.0,0.5692,8873.0,0.0105,132956.32040397765,0.5316105442199575,1.6342894324611796,6.297694559814621e-07,0.004550618436372405,True
2020-11-02,TSLA,128160.0,0.5758,8873.0,0.0105,136940.32034729415,0.5388809573866703,1.6122667152003065,6.887936675501404e-07,0.004095625472011259,True
2020-11-03,TSLA,135648.00000000003,0.5801,8873.0,0.0104,144429.1985229191,0.5448303254544196,1.5976125493005189,5.661717267077975e-07,0.0036861195419093675,True
2020-11-04,TSLA,134716.80000000002,0.4901,8873.0,0.0104,143497.9989910918,0.46010888053647225,1.9334141762090842,2.58219177300748e-09,0.0033175078458781153,True
2020-11-05,TSLA,140188.8,0.4997,8873.0,0.0104,148969.99899039563,0.4702446387512007,1.891644491138694,3.6163753327477157e-09,0.002985757422879648,True
2020-11-06,TSLA,137587.2,0.4845,8873.0,0.0103,146369.27715567665,0.45543026300861855,1.957929823200472,1.342488097958556e-09,0.0026871818148014597,True
2020-11-09,TSLA,134803.19999999998,0.4791,8873.0,0.0103,143585.27715585174,0.44979690389717314,1.9826099962334809,1.0669323245149618e-09,0.002418463739982929,True
2020-11-10,TSLA,131318.4,0.4849,8873.0,0.0103,140100.4771551369,0.4545044631284589,1.9567409613331601,2.2251764069147213e-09,0.002176617588476667,True
2020-11-11,TSLA,133478.4,0.4822,8873.0,0.0102,142261.35540719796,0.45242985551126036,1.9686549160515363,1.5229015132392148e-09,0.001958955981898408,True
2020-11-12,TSLA,131760.0,0.4639,8873.0,0.0102,140542.95540789948,0.4349094823719503,2.0545453556064244,3.6859015433382103e-10,0.00176306042055078,True
2020-11-13,TSLA,130723.19999999998,0.4123,8873.0,0.0102,139506.1554081032,0.3863426326209973,2.3354972602652904,1.6484004224147847e-12,0.001586754378646932,True
2020-11-16,TSLA,130588.8,0.405,8873.0,0.0101,139372.63374756067,0.3794752424892595,2.380798446303708,6.484772252610425e-13,0.0014280789408360624,True
2020-11-17,TSLA,141312.0,0.4633,8873.0,0.0101,150095.83374747378,0.43618698770084835,2.056615779053558,1.596372570062081e-10,0.0012852710627072523,True
2020-11-18,TSLA,155721.6,0.5418,8873.0,0.0101,164505.43373018687,0.5128703718547357,1.7257448565419906,2.4271118169786418e-08,0.0011567463835411114,True
2020-11-19,TSLA,159763.2,0.5451,8873.0,0.01,168547.91215762743,0.5166894047780336,1.7135377252102746,2.391102442857579e-08,0.0010410741362835844,True
2020-11-20,TSLA,156672.0,0.5484,8873.0,0.01,165456.71214962917,0.5192834054133733,1.7020315356730722,3.45069679519479e-08,0.0009369701733472756,True
2020-11-23,TSLA,166992.0,0.5752,8873.0,0.01,175776.71210035705,0.5464534957758937,1.6104736167904852,9.453854523224139e-08,0.0008432826098632277,True
2020-11-24,TSLA,177724.8,0.5993,8873.0,0.0099,186510.39051838452,0.5710699187490258,1.5345681165465768,2.0449239311110846e-07,0.0007589747981131032,True
2020-11-25,TSLA,183676.8,0.5996,8873.0,0.0099,192462.39055421072,0.5722292531773542,1.5332645353873766,1.626163736228727e-07,0.0006830935799366336,True
2020-11-27,TSLA,187440.0,0.5913,8873.0,0.0098,196226.4692191238,0.5648232516414098,1.558239851603349,9.104301837815761e-08,0.0006147933262427654,True
2020-11-30,TSLA,181632.0,0.5967,8873.0,0.0098,190418.46916615794,0.5691665076340293,1.542136428017164,1.5290539559251885e-07,0.0005533292841563937,True
2020-12-01,TSLA,187123.2,0.593,8873.0,0.0098,195909.66921071446,0.5664041927826792,1.5530412224284775,1.0085137772997728e-07,0.0004980064408771871,True
2020-12-02,TSLA,182025.6,0.5964,8873.0,0.0097,190812.94786099688,0.5689344969537857,1.5430194940979887,1.4828647809971774e-07,0.0004482206254361929,True
2020-12-03,TSLA,189878.4,0.603,8873.0,0.0097,198665.74785740787,0.5763282151964326,1.5227275462670529,1.5076608448390272e-07,0.00040341363950014276,True
2020-12-04,TSLA,191692.8,0.6029,8873.0,0.0097,200480.14786691227,0.5764739849945281,1.5229125975905848,1.397156958951612e-07,0.00036308624711900585,True
2020-12-07,TSLA,205363.2,0.622,8873.0,0.0096,214151.42657473986,0.596474716282894,1.4670232237984153,2.148182449808403e-07,0.0003267991042310266,True
2020-12-08,TSLA,207964.8,0.6202,8873.0,0.0096,216753.0266064771,0.59505406600738,1.4719404811090555,1.7986541907617472e-07,0.00029413718034936433,True
2020-12-09,TSLA,193430.4,0.6676,8873.0,0.0096,202218.62455634712,0.6385868080078209,1.3480485361773529,2.2008772762289646e-06,0.000264943550041675,True
2020-12-10,TSLA,200659.2,0.649,8873.0,0.0095,209448.30483535124,0.6217659530879986,1.394539905631273,8.378682839773609e-07,0.00023853298186559923,True
2020-12-11,TSLA,195196.8,0.6607,8873.0,0.0095,203985.90405712445,0.6322325762862819,1.365064401786645,1.5996776597042383e-06,0.00021483965144476267,True
2020-12-14,TSLA,204748.8,0.6339,8873.0,0.0094,213538.784238701,0.6078065237796315,1.4342854779585796,3.8108002463719446e-07,0.00019339379430254885,True
2020-12-15,TSLA,202636.8,0.6373,8873.0,0.0094,211426.7841477549,0.6108045177157303,1.4252507674148316,4.7606815997672337e-07,0.00017410202168812868,True
2020-12-16,TSLA,199286.4,0.6312,8873.0,0.0094,208076.38421627283,0.6045355799892607,1.441936778624422,4.0699001694023614e-07,0.0001567325185208778,True
2020-12-17,TSLA,209884.8,0.6381,8873.0,0.0093,218675.6632723081,0.6124480920371381,1.4227041327287222,3.8788506213713357e-07,0.00014109805517489675,True
2020-12-18,TSLA,222403.2,0.6469,8873.0,0.0093,231194.06326990484,0.6223024498330538,1.398818518639895,3.850494108287114e-07,0.00012702675459840332,True
2020-12-21,TSLA,207955.2,0.6817,8873.0,0.0093,216746.061158917,0.6540514335981068,1.3131292261920393,2.4014137320834965e-06,0.00011456422051170228,True
2020-12-22,TSLA,204912.0,0.6794,8873.0,0.0092,213703.7402857472,0.6514496415306918,1.3187732034654338,2.4126839841282426e-06,0.00010334906685888892,True
2020-12-23,TSLA,206716.8,0.6686,8873.0,0.0092,215508.54124305214,0.6413242801955181,1.3447736606422105,1.5226064165747345e-06,9.31664208146118e-05,True
2020-12-24,TSLA,211766.4,0.669,8873.0,0.0092,220558.14143870398,0.6423327986657381,1.3435049502521916,1.3299894157926575e-06,8.398277767469279e-05,True
2020-12-28,TSLA,212380.8,0.6646,8873.0,0.0091,221173.4208993687,0.6381792377155512,1.3543217978485926,1.098503384459182e-06,7.569435024563929e-05,True
2020-12-29,TSLA,213120.0,0.6617,8873.0,0.0091,221912.62104639196,0.6354821464556731,1.3615048242068797,9.562828274308818e-07,6.8220543503794e-05,True
2020-12-30,TSLA,222326.4,0.6635,8873.0,0.009,231119.9005223234,0.6382555979584191,1.3565318196878622,7.83385650213949e-07,6.147682771841613e-05,True
2020-01-02,XOM,226981.8,0.5301,47704.0,0.018,273834.4886399418,0.43940561201581296,1.7961243015464825,7.286225574492346e-05,7.286225574492346e-05,True
2020-01-03,XOM,225162.9,0.5301,47704.0,0.0179,272020.26147908345,0.43879181040501314,1.7963730868517978,7.568990989937184e-05,7.435049477358051e-05,True
2020-01-06,XOM,226897.2,0.5301,47704.0,0.0179,273754.57341959735,0.4393700756992366,1.796138715265343,7.302382655538304e-05,7.386094930561095e-05,True
2020-01-07,XOM,225036.0,0.5301,47704.0,0.0179,271893.3605868463,0.43874920895582376,1.7963903401484462,7.588909012348602e-05,7.445069656291688e-05,True
2020-01-08,XOM,221652.0,0.5301,47704.0,0.0178,268514.0216198506,0.4375906977639205,1.7968588373024974,8.145342843179919e-05,7.616072363646386e-05,True
2020-01-09,XOM,223344.0,0.5301,47704.0,0.0178,270206.03424738167,0.43816977403447815,1.796624828254936,7.863629377472531e-05,7.668906054563891e-05,True
2020-01-10,XOM,221355.9,0.5301,47704.0,0.0178,268217.91935959057,0.4374886090550257,1.7969000574362273,8.195758140254799e-05,7.769893011645593e-05,True
2020-01-13,XOM,223470.9,0.5301,47704.0,0.0177,270337.62144967215,0.4382053194089186,1.7966104532207843,7.84657133170678e-05,7.783356383975953e-05,True
2020-01-14,XOM,221567.4,0.5301,47704.0,0.0177,268434.10724309454,0.4375539167287897,1.7968736894991528,8.163480666683555e-05,7.845409436009488e-05,True
2020-01-15,XOM,221186.7,0.5301,47704.0,0.0177,268053.40432715445,0.43742252717634644,1.7969267336235506,8.22851256001031e-05,7.904228788474903e-05,True
2020-01-16,XOM,220340.7,0.5301,47704.0,0.0176,267212.0844871963,0.43712154758641353,1.7970481790346537,8.3789016237767e-05,7.973403980134385e-05,True
2020-01-17,XOM,219494.7,0.5301,47704.0,0.0176,266366.0777844607,0.43682635150027443,1.7971672027984624,8.52832971472857e-05,8.050737951194565e-05,True
2020-01-21,XOM,216364.5,0.5301,47704.0,0.0175,263240.5390081107,0.4357098912802944,1.7976165721244701,9.110997330608136e-05,8.192899429522599e-05,True
2020-01-22,XOM,215095.5,0.5301,47704.0,0.0175,261971.52793529982,0.435252847381218,1.797800168346262,9.3576363827478e-05,8.3439223174834e-05,True
2020-01-23,XOM,213784.2,0.5301,47704.0,0.0174,260664.90378923688,0.43476808390113386,1.7979946694020736,9.624468695015471e-05,8.505178088484902e-05,True
2020-01-24,XOM,212346.0,0.5301,47704.0,0.0174,259226.69043828466,0.43423940374213976,1.7982065203116007,9.921687899318886e-05,8.679047404927255e-05,True
2020-01-27,XOM,207270.0,0.5301,47704.0,0.0174,254150.63959580509,0.4323257077449188,1.7989709972599435,0.00011052971119687376,8.963954200350738e-05,True
2020-01-28,XOM,206973.9,0.5301,47704.0,0.0173,253859.22451727555,0.4322037386104756,1.7990195945408307,0.0001112807376231488,9.218584851225663e-05,True
2020-01-29,XOM,205239.6,0.5301,47704.0,0.0173,252124.90558302953,0.43153066165241166,1.7992875008752056,0.00011549116500780838,9.48803700691563e-05,True
2020-01-30,XOM,207439.2,0.5301,47704.0,0.0173,254324.52946809263,0.432382760489642,1.7989482599909483,0.00011017965927561144,9.66220461398582e-05,True
2020-01-31,XOM,198894.6,0.5301,47704.0,0.0172,245784.51785992697,0.42897917479662684,1.8002988416102703,0.0001324900253993234,0.00010064952694415775,True
2020-02-03,XOM,194410.8,0.5301,47704.0,0.0172,241300.65664498546,0.4271012533443187,1.801038884152331,0.00014608773454673416,0.00010568968811028742,True
2020-02-04,XOM,191999.7,0.5301,47704.0,0.0172,238889.5209250076,0.42606232874332967,1.8014467127477867,0.0001540204267772823,0.00011099277092531688,True
2020-02-05,XOM,200840.4,0.5301,47704.0,0.0171,247735.0314485899,0.4297648727834272,1.799988128692614,0.00012707744374638858,0.00011274066119730957,True
2020-02-06,XOM,198090.9,0.5301,47704.0,0.0171,244985.49632465045,0.4286394159074103,1.8004330045742745,0.00013488060318405894,0.00011512589052978099,True
2020-02-07,XOM,196779.6,0.5301,47704.0,0.0171,243674.1787513083,0.4280937281535959,1.8006482326968103,0.0001387840164708082,0.00011765511862209333,True
2020-02-10,XOM,194706.9,0.5301,47704.0,0.017,241606.13924488754,0.4272108406849072,1.8009957997130486,0.00014526820120516797,0.00012058690976426598,True
2020-02-11,XOM,196568.1,0.5301,47704.0,0.017,243467.3652884656,0.42799692583062765,1.800686380694016,0.00013948474039533157,0.00012258105599853401,True
2020-02-12,XOM,198979.2,0.5301,47704.0,0.017,245878.49736097344,0.4289975963161238,1.8002915639480725,0.00013236127719863747,0.00012360742124243592,True
2020-02-13,XOM,197879.4,0.5301,47704.0,0.0169,244783.3728586074,0.4285353861311387,1.800474059533291,0.00013561865515681248,0.00012486171562559373,True
2020-02-14,XOM,196948.8,0.2338,47704.0,0.0169,243853.37655496414,0.18882916484702095,4.239090026044463,2.924972567383037e-18,0.00011188027561262778,True
2020-02-18,XOM,194453.1,0.2348,47704.0,0.0168,241362.36724715037,0.18916614218175745,4.220900767389449,5.407703757166658e-18,0.00010029442662938438,True
2020-02-19,XOM,195933.6,0.2348,47704.0,0.0168,242842.86724715037,0.1894443505856763,4.220788955380648,4.567960056393359e-18,8.994515894959054e-05,True
2020-02-20,XOM,194410.8,0.2348,47704.0,0.0168,241320.06724715035,0.189158143210898,4.220903979762064,5.433878736313405e-18,8.069332323804711e-05,True
2020-02-21,XOM,192042.0,0.2338,47704.0,0.0167,238955.95840842923,0.18789830519001682,4.239463881641972,5.168839381356026e-18,7.241681709510474e-05,True
2020-02-24,XOM,183032.1,0.2607,47704.0,0.0167,229946.0584084292,0.20751157380243676,3.7946078228723508,2.0750761589688387e-14,6.500823181849513e-05,True
